x_m,y_m,width_left_m,width_right_m,vx_mps
-27.8653386,21.8920617,1.3786443,0.763337,10.894024
-27.7842275,21.9505029,1.3794643,0.7630831,10.9124855
-27.7027391,22.0084163,1.3802843,0.7628291,10.9297169
-27.6208717,22.0657931,1.3811043,0.7625751,10.9457364
-27.538624,22.1226244,1.3819243,0.7623211,10.9605623
-27.4559954,22.1789023,1.3827443,0.7620671,10.9743631
-27.3729876,22.23462,1.3835643,0.7618131,10.9874277
-27.2896025,22.2897713,1.3843843,0.7615591,10.9997644
-27.2058415,22.3443496,1.3852043,0.7613051,11.0113814
-27.1217065,22.3983485,1.3850676,0.7605443,11.022287
-27.0371992,22.4517615,1.384258,0.7594269,11.0324896
-26.9523211,22.5045823,1.3834483,0.7583095,11.0419977
-26.8670741,22.5568042,1.3826387,0.7571921,11.0508199
-26.7814598,22.608421,1.381829,0.7560747,11.0589648
-26.6954804,22.6594259,1.3810193,0.7549574,11.0664414
-26.6091396,22.7098151,1.3802097,0.75384,11.073593
-26.5224424,22.7595897,1.3794,0.7527226,11.0810257
-26.4353949,22.8087506,1.3785904,0.7516052,11.0887317
-26.3480031,22.8572985,1.3777807,0.7504878,11.0967033
-26.2602728,22.9052343,1.3756382,0.7501157,11.1049327
-26.1722102,22.9525589,1.3724628,0.750321,11.1134121
-26.0838212,22.9992731,1.3692875,0.7505263,11.1221337
-25.9951117,23.0453778,1.3661121,0.7507316,11.1310899
-25.9060879,23.0908737,1.3629368,0.7509369,11.1402728
-25.816758,23.1357607,1.3597614,0.7511422,11.1496746
-25.7271297,23.1800393,1.3565861,0.7513476,11.1593353
-25.6372048,23.2237138,1.3534107,0.7515529,11.1693326
-25.5469892,23.2667864,1.3502354,0.7517582,11.1796587
-25.4564887,23.3092593,1.34706,0.7519635,11.190306
-25.3657091,23.3511348,1.343334,0.7538301,11.2012667
-25.2746562,23.3924152,1.3391387,0.757113,11.2125331
-25.1833361,23.4331026,1.3349434,0.7603958,11.2240973
-25.0917543,23.4731994,1.3307481,0.7636787,11.2359517
-24.9999169,23.5127078,1.3265527,0.7669615,11.2480884
-24.907831,23.5516295,1.3223574,0.7702443,11.2604999
-24.8155037,23.5899671,1.3181621,0.7735272,11.2732657
-24.7229381,23.6277264,1.3139667,0.77681,11.2865321
-24.63014,23.6649119,1.3097714,0.7800929,11.3002904
-24.5371151,23.7015281,1.3055761,0.7833757,11.3145319
-24.4438692,23.7375798,1.2996854,0.7879827,11.329248
-24.350408,23.7730715,1.292206,0.7938306,11.34443
-24.2567373,23.8080078,1.2847265,0.7996785,11.3600692
-24.1628628,23.8423934,1.2772471,0.8055265,11.376157
-24.0687903,23.8762327,1.2697676,0.8113744,11.3926851
-23.9745252,23.9095306,1.2622882,0.8172223,11.4096448
-23.8800723,23.9422917,1.2548087,0.8230702,11.4270039
-23.7854369,23.9745202,1.2473293,0.8289181,11.4447151
-23.6906237,24.0062205,1.2398499,0.834766,11.4627738
-23.5956369,24.0373971,1.2323704,0.8406139,11.4811755
-23.5004812,24.0680543,1.2246513,0.8473349,11.4999153
-23.4051611,24.0981966,1.2166854,0.854955,11.5189887
-23.309681,24.1278285,1.2087195,0.8625752,11.538391
-23.2140456,24.1569543,1.2007536,0.8701953,11.5581174
-23.1182592,24.1855785,1.1927877,0.8778155,11.5781633
-23.0223253,24.2137059,1.1848218,0.8854356,11.5985239
-22.9262475,24.2413411,1.1768559,0.8930557,11.6191911
-22.8300312,24.2684881,1.16889,0.9006759,11.640156
-22.7336799,24.2951516,1.1609241,0.908296,11.6614158
-22.6371976,24.3213362,1.1529582,0.9159162,11.682968
-22.5405877,24.3470464,1.1450654,0.9241878,11.7048097
-22.443854,24.3722869,1.1372553,0.9331971,11.7265918
-22.3470002,24.3970622,1.1294452,0.9422064,11.7482463
-22.25003,24.4213768,1.1216351,0.9512156,11.7697745
-22.1529469,24.4452355,1.1138251,0.9602249,11.7911772
-22.0557537,24.4686431,1.106015,0.9692342,11.8124556
-21.9584529,24.4916043,1.0982049,0.9782434,11.8336106
-21.8610493,24.5141236,1.0903948,0.9872527,11.8546433
-21.7635461,24.5362057,1.0825848,0.996262,11.8755547
-21.665946,24.5578554,1.0747747,1.0052712,11.8963456
-21.5682521,24.5790776,1.0663191,1.0145646,11.9170171
-21.4704673,24.599877,1.0570599,1.0242118,11.9375702
-21.3725947,24.6202585,1.0478007,1.0338589,11.9580057
-21.2746371,24.6402269,1.0385415,1.0435061,11.9783247
-21.1765975,24.6597869,1.0292822,1.0531532,11.998528
-21.078478,24.6789436,1.020023,1.0628003,12.0186165
-20.9802804,24.6977019,1.0107638,1.0724475,12.0385911
-20.8820089,24.7160664,1.0015045,1.0820946,12.0584528
-20.7836658,24.7340421,0.9922453,1.0917418,12.0782024
-20.6852534,24.7516339,0.9829861,1.1013889,12.0978407
-20.5867739,24.7688467,0.9741628,1.1107027,12.1173686
-20.4882299,24.7856855,0.9659371,1.1195596,12.1367871
-20.3896235,24.8021552,0.9577113,1.1284165,12.1560968
-20.2909571,24.8182607,0.9494856,1.1372734,12.1752986
-20.192233,24.834007,0.9412598,1.1461303,12.1943935
-20.0934529,24.8493991,0.9330341,1.1549872,12.213382
-19.9946183,24.864442,0.9248084,1.1638441,12.2322652
-19.8957322,24.8791406,0.9165826,1.172701,12.2510437
-19.7967965,24.8934999,0.9083569,1.1815579,12.2697183
-19.6978128,24.9075249,0.9001311,1.1904148,12.2882899
-19.598783,24.9212206,0.8923985,1.1986715,12.3067591
-19.4997088,24.9345921,0.885411,1.2060214,12.3251268
-19.4005921,24.9476443,0.8784235,1.2133713,12.3433936
-19.3014345,24.9603824,0.8714359,1.2207212,12.3615604
-19.2022378,24.9728112,0.8644484,1.228071,12.3796278
-19.1030036,24.984936,0.8574609,1.2354209,12.3975967
-19.0037331,24.9967617,0.8504734,1.2427708,12.4154676
-18.9044282,25.0082934,0.8434859,1.2501207,12.4332413
-18.8050902,25.0195363,0.8364984,1.2574706,12.4509186
-18.7057205,25.0304954,0.8295109,1.2648204,12.4685
-18.6063202,25.0411758,0.8231273,1.2712848,12.4859864
-18.5068909,25.0515826,0.817752,1.276271,12.5033783
-18.4074336,25.0617211,0.8123767,1.2812572,12.5206765
-18.3079499,25.0715962,0.8070015,1.2862434,12.5378816
-18.2084408,25.0812131,0.8016262,1.2912296,12.5549943
-18.1089079,25.0905768,0.7962509,1.2962158,12.5720152
-18.0093522,25.0996924,0.7908756,1.3012019,12.588945
-17.9097746,25.1085642,0.7855003,1.3061881,12.6057844
-17.810176,25.1171968,0.780125,1.3111743,12.6225338
-17.7105572,25.1255948,0.7747497,1.3161605,12.6391941
-17.610919,25.1337626,0.7705167,1.3204663,12.6557657
-17.5112624,25.1417047,0.7683956,1.3235142,12.6722494
-17.4115883,25.1494257,0.7662745,1.326562,12.6886456
-17.3118974,25.1569301,0.7641533,1.3296099,12.7049552
-17.2121908,25.1642223,0.7620322,1.3326577,12.7211785
-17.1124695,25.1713069,0.7599111,1.3357056,12.7373162
-17.0127343,25.1781877,0.75779,1.3387535,12.753369
-16.9129855,25.1848675,0.7556688,1.3418013,12.7693373
-16.8132236,25.1913492,0.7535477,1.3448492,12.7852217
-16.7134491,25.1976356,0.7514266,1.3478971,12.8010229
-16.6136625,25.2037295,0.7505024,1.350743,12.8167414
-16.5138645,25.2096337,0.7520367,1.3531742,12.8323777
-16.4140555,25.215351,0.753571,1.3556055,12.8479323
-16.314236,25.2208843,0.7551052,1.3580367,12.863406
-16.2144067,25.2262363,0.7566395,1.3604679,12.8787991
-16.1145681,25.2314099,0.7581738,1.3628991,12.8941122
-16.0147207,25.2364079,0.7597081,1.3653303,12.9093458
-15.9148648,25.2412331,0.7612424,1.3677616,12.9245006
-15.8150008,25.2458885,0.7627767,1.3701928,12.9395769
-15.7151292,25.2503769,0.764311,1.372624,12.9545753
-15.6152503,25.2547012,0.7663972,1.3747424,12.9694964
-15.5153645,25.2588643,0.7697482,1.3761439,12.9843406
-15.4154722,25.2628691,0.7730991,1.3775454,12.9991084
-15.3155738,25.2667184,0.77645,1.3789469,13.0138003
-15.2156697,25.270415,0.779801,1.3803484,13.0284169
-15.1157601,25.273962,0.7831519,1.38175,13.0429586
-15.0158453,25.2773622,0.7865029,1.3831515,13.0574258
-14.9159257,25.2806185,0.7898538,1.384553,13.0718192
-14.8160018,25.2837339,0.7932048,1.3859545,13.0861391
-14.7160736,25.2867112,0.7965557,1.387356,13.100386
-14.6161416,25.2895536,0.7993723,1.3883782,13.1145605
-14.5162059,25.2922638,0.8008165,1.3884259,13.1286628
-14.4162668,25.2948449,0.8022607,1.3884736,13.1426936
-14.3163246,25.2972997,0.8037049,1.3885213,13.1566533
-14.2163795,25.2996313,0.8051491,1.388569,13.1705423
-14.1164316,25.3018425,0.8065933,1.3886167,13.184361
-14.0164808,25.3039363,0.8080375,1.3886644,13.19811
-13.9165278,25.3059157,0.8094817,1.3887121,13.2117896
-13.8165727,25.3077836,0.8109259,1.3887598,13.2254003
-13.7166157,25.3095429,0.8123701,1.3888075,13.2389425
-13.6166569,25.3111966,0.8132357,1.3890539,13.2524166
-13.5166965,25.3127476,0.8124251,1.3898758,13.2658232
-13.4167347,25.3141988,0.8116146,1.3906976,13.2791625
-13.3167715,25.3155532,0.810804,1.3915195,13.292435
-13.2168072,25.3168137,0.8099934,1.3923414,13.3056412
-13.1168417,25.3179833,0.8091829,1.3931632,13.3187813
-13.0168749,25.3190649,0.8083723,1.3939851,13.331856
-12.9169074,25.3200615,0.8075618,1.394807,13.3448654
-12.8169391,25.320976,0.8067512,1.3956288,13.3578101
-12.7169701,25.3218113,0.8059406,1.3964507,13.3706905
-12.6170005,25.3225704,0.8051193,1.3972807,13.3835069
-12.5170305,25.3232563,0.8042623,1.3981377,13.3962597
-12.4170599,25.323872,0.8034053,1.3989947,13.4089493
-12.317089,25.3244202,0.8025483,1.3998517,13.4215761
-12.2171178,25.3249041,0.8016913,1.4007087,13.4341405
-12.1171463,25.3253266,0.8008343,1.4015657,13.4466428
-12.0171745,25.3256906,0.7999773,1.4024227,13.4590835
-11.9172026,25.325999,0.7991204,1.4032796,13.4714629
-11.8172305,25.3262549,0.7982634,1.4041366,13.4837813
-11.7172582,25.3264611,0.7974064,1.4049936,13.4960392
-11.6172859,25.3266207,0.7966333,1.4057667,13.5082368
-11.5173135,25.3267365,0.7961768,1.4062232,13.5203746
-11.4173411,25.3268116,0.7957203,1.4066797,13.532453
-11.3173686,25.3268488,0.7952639,1.4071361,13.5444721
-11.2173961,25.3268511,0.7948074,1.4075926,13.5564326
-11.1174236,25.3268215,0.7943509,1.4080491,13.5683345
-11.0174513,25.3267629,0.7938944,1.4085056,13.5801784
-10.9174789,25.3266783,0.793438,1.408962,13.5919645
-10.8175066,25.3265707,0.7929815,1.4094185,13.6036932
-10.7175342,25.3264431,0.792525,1.409875,13.6153649
-10.6175619,25.3262984,0.791904,1.410496,13.6269798
-10.5175895,25.3261396,0.7905622,1.4118378,13.6385383
-10.4176172,25.3259697,0.7892203,1.4131797,13.6500408
-10.3176448,25.3257916,0.7878785,1.4145215,13.6614875
-10.2176724,25.3256084,0.7865367,1.4158633,13.6728787
-10.1177,25.325423,0.7851949,1.4172051,13.6842149
-10.0177276,25.325238,0.783853,1.418547,13.6954963
-9.9177553,25.3250554,0.7825112,1.4198888,13.7067232
-9.8177829,25.3248773,0.7811694,1.4212306,13.717896
-9.7178105,25.3247057,0.7798275,1.4225725,13.7290149
-9.6178381,25.3245428,0.7782388,1.4241612,13.7400804
-9.5178657,25.3243905,0.7753752,1.4270248,13.7510926
-9.4178934,25.324251,0.7725116,1.4298884,13.7620518
-9.3179211,25.3241262,0.7696481,1.4327519,13.7729585
-9.2179489,25.3240182,0.7667845,1.4356155,13.7838129
-9.1179765,25.3239291,0.7639209,1.4384791,13.7946152
-9.0180039,25.3238602,0.7610573,1.4413427,13.8053659
-8.9180314,25.3238124,0.7581937,1.4442063,13.8160651
-8.8180589,25.3237861,0.7553301,1.4470699,13.8267132
-8.7180865,25.3237821,0.7524666,1.4499334,13.8373104
-8.6181141,25.3238009,0.75,1.4524,13.8478571
-8.5181417,25.3238434,0.75,1.4524,13.8583536
-8.4181693,25.3239099,0.75,1.4524,13.8688
-8.3181969,25.3240014,0.75,1.4524,13.8791968
-8.2182246,25.3241182,0.75,1.4524,13.8895441
-8.1182524,25.3242612,0.75,1.4524,13.8998423
-8.0182806,25.3244309,0.75,1.4524,13.9100916
-7.9183088,25.3246279,0.75,1.4524,13.9202923
-7.8183369,25.3248527,0.75,1.4524,13.9304447
-7.718365,25.3251059,0.75,1.4524,13.940549
-7.618393,25.3253882,0.7503383,1.4520617,13.9506056
-7.518421,25.3256999,0.7532791,1.4491209,13.9606146
-7.4184489,25.3260418,0.7562199,1.4461801,13.9705763
-7.3184767,25.3264144,0.7591608,1.4432392,13.9804911
-7.2185044,25.3268182,0.7621016,1.4402984,13.9903591
-7.1185329,25.3272538,0.7650424,1.4373576,14.0001807
-7.0185623,25.3277217,0.7679832,1.4344168,14.009956
-6.9185917,25.3282222,0.770924,1.431476,14.0196853
-6.8186211,25.3287557,0.7738648,1.4285352,14.029369
-6.7186504,25.3293227,0.7768056,1.4255944,14.0390071
-6.6186797,25.3299233,0.7795343,1.4228657,14.0486001
-6.5187091,25.3305581,0.7801556,1.4222444,14.0581481
-6.4187384,25.3312273,0.7807769,1.4216231,14.0676513
-6.3187679,25.3319313,0.7813982,1.4210018,14.0771101
-6.2187974,25.3326705,0.7820195,1.4203805,14.0865246
-6.1188276,25.3334453,0.7826407,1.4197593,14.0958951
-6.0188587,25.3342559,0.783262,1.419138,14.1052219
-5.91889,25.3351028,0.7838833,1.4185167,14.1145052
-5.8189215,25.3359863,0.7845046,1.4178954,14.1237451
-5.7189533,25.3369067,0.7851259,1.4172741,14.132942
-5.6189854,25.3378645,0.7856462,1.4167538,14.1420961
-5.5190177,25.3388598,0.7847797,1.4176203,14.1512076
-5.4190505,25.3398932,0.7839132,1.4184868,14.1602768
-5.3190836,25.3409649,0.7830467,1.4193533,14.1693038
-5.2191171,25.3420753,0.7821802,1.4202198,14.1782889
-5.1191511,25.3432248,0.7813137,1.4210863,14.1872323
-5.0191855,25.3444135,0.7804472,1.4219528,14.1961343
-4.9192203,25.3456418,0.7795807,1.4228193,14.204995
-4.8192558,25.3469097,0.7787142,1.4236858,14.2138147
-4.7192918,25.3482175,0.7778477,1.4245523,14.2225936
-4.6193283,25.3495653,0.777002,1.425398,14.2313319
-4.5193656,25.3509534,0.7766057,1.4257943,14.2400298
-4.4194034,25.3523818,0.7762094,1.4261906,14.2486876
-4.319442,25.3538509,0.7758131,1.4265869,14.2573055
-4.2194812,25.3553607,0.7754168,1.4269832,14.2658836
-4.1195208,25.3569115,0.7750205,1.4273795,14.2744222
-4.0195608,25.358503,0.7746243,1.4277757,14.2829215
-3.9196016,25.3601348,0.774228,1.428172,14.2913817
-3.819643,25.3618063,0.7738317,1.4285683,14.299803
-3.7196852,25.3635171,0.7734354,1.4289646,14.3081856
-3.6197281,25.3652664,0.7730843,1.4293157,14.3165297
-3.5197717,25.3670538,0.7748778,1.4275222,14.3248356
-3.419816,25.3688788,0.7766713,1.4257287,14.3331033
-3.319861,25.3707407,0.7784647,1.4239353,14.3413332
-3.2199066,25.3726392,0.7802582,1.4221418,14.3495253
-3.119953,25.3745735,0.7820517,1.4203483,14.35768
-3.02,25.376543,0.7838452,1.4185548,14.3657974
-2.9200476,25.3785468,0.7856386,1.4167614,14.3738776
-2.8200959,25.3805839,0.7874321,1.4149679,14.381921
-2.7201449,25.3826535,0.7892256,1.4131744,14.3899276
-2.6201945,25.3847546,0.7910191,1.4113809,14.3978977
-2.5202447,25.3868862,0.7911884,1.4112116,14.4058315
-2.4202956,25.3890476,0.7913528,1.4110472,14.4137291
-2.3203471,25.3912377,0.7915173,1.4108827,14.4215908
-2.2203992,25.3934556,0.7916818,1.4107182,14.4294166
-2.1204519,25.3957004,0.7918463,1.4105537,14.4372069
-2.0205051,25.3979714,0.7920108,1.4103892,14.4449618
-1.9205589,25.400268,0.7921753,1.4102247,14.4526814
-1.8206133,25.4025896,0.7923398,1.4100602,14.460366
-1.7206683,25.4049357,0.7925043,1.4098957,14.4680157
-1.6207239,25.4073057,0.7926688,1.4097312,14.4756307
-1.5207801,25.409699,0.7937684,1.4086316,14.4832113
-1.4208369,25.4121152,0.7948936,1.4075064,14.4907574
-1.3208943,25.4145536,0.7960188,1.4063812,14.4982694
-1.2209523,25.4170136,0.797144,1.405256,14.5057475
-1.1210106,25.4194948,0.7982692,1.4041308,14.5131917
-1.0210692,25.4219967,0.7993943,1.4030057,14.5206023
-0.9211283,25.424519,0.8005195,1.4018805,14.5279794
-0.821188,25.4270615,0.8016447,1.4007553,14.5353232
-0.7212483,25.4296238,0.8027699,1.3996301,14.5426338
-0.6213092,25.4322056,0.8038951,1.3985049,14.5499115
-0.5213707,25.4348068,0.8028329,1.3995671,14.5571565
-0.4214327,25.437427,0.8016554,1.4007446,14.5643687
-0.3214953,25.4400659,0.8004778,1.4019222,14.5715485
-0.2215584,25.4427233,0.7993002,1.4030998,14.578696
-0.1216218,25.4453988,0.7981226,1.4042774,14.5858114
-0.0216854,25.4480923,0.796945,1.405455,14.5928948
0.0782504,25.4508032,0.7957674,1.4066326,14.5999464
0.1781857,25.4535314,0.7945899,1.4078101,14.6069663
0.2781205,25.4562764,0.7934123,1.4089877,14.6139547
0.3780548,25.4590379,0.7922347,1.4101653,14.6209118
0.4779887,25.4618155,0.7907199,1.4116801,14.6278377
0.577922,25.4646089,0.7891782,1.4132218,14.6347325
0.6778548,25.4674177,0.7876365,1.4147635,14.6415965
0.7777872,25.4702417,0.7860949,1.4163051,14.6484298
0.8777193,25.4730804,0.7845532,1.4178468,14.6552325
0.9776512,25.4759334,0.7830115,1.4193885,14.6620048
1.0775826,25.4788002,0.7814699,1.4209301,14.6687468
1.1775136,25.4816801,0.7799282,1.4224718,14.6754587
1.2774442,25.4845727,0.7783865,1.4240135,14.6821407
1.3773744,25.4874774,0.7768449,1.4255551,14.6887928
1.4773043,25.4903936,0.7772401,1.4251599,14.6954153
1.5772339,25.4933208,0.7778441,1.4245559,14.7020083
1.6771631,25.4962584,0.7784482,1.4239518,14.7085719
1.7770921,25.4992058,0.7790523,1.4233477,14.7151062
1.8770208,25.5021625,0.7796564,1.4227436,14.7216115
1.9769493,25.505128,0.7802604,1.4221396,14.7280878
2.0768776,25.5081015,0.7808645,1.4215355,14.7345354
2.1768057,25.5110824,0.7814686,1.4209314,14.7409543
2.2767335,25.5140701,0.7820726,1.4203274,14.7473446
2.3766611,25.5170639,0.7826767,1.4197233,14.7537066
2.4765886,25.5200632,0.7823625,1.4200375,14.7600404
2.5765159,25.5230673,0.7819219,1.4204781,14.766346
2.676443,25.5260757,0.7814813,1.4209187,14.7726238
2.77637,25.5290875,0.7810407,1.4213593,14.7788736
2.876297,25.5321023,0.7806001,1.4217999,14.7850958
2.976224,25.5351194,0.7801595,1.4222405,14.7912905
3.076151,25.538138,0.7797189,1.4226811,14.7974577
3.1760779,25.5411577,0.7792784,1.4231216,14.8035977
3.2760047,25.5441777,0.7788378,1.4235622,14.8097105
3.3759316,25.5471974,0.7783972,1.4240028,14.8157963
3.4758585,25.5502162,0.778462,1.423938,14.8218552
3.5757853,25.5532334,0.7786122,1.4237878,14.8278873
3.6757123,25.5562484,0.7787624,1.4236376,14.8338928
3.7756392,25.5592605,0.7789126,1.4234874,14.8398719
3.8755664,25.5622692,0.7790628,1.4233372,14.8458245
3.9754938,25.5652737,0.779213,1.423187,14.8517509
4.0754214,25.5682735,0.7793632,1.4230368,14.8576512
4.175349,25.5712678,0.7795134,1.4228866,14.8635256
4.2752769,25.5742561,0.7796636,1.4227364,14.869374
4.3752048,25.5772377,0.7798139,1.4225861,14.8751968
4.475133,25.580212,0.7784111,1.4239889,14.8809939
4.5750614,25.5831783,0.7766944,1.4257056,14.8867655
4.67499,25.586136,0.7749777,1.4274223,14.8925118
4.7749189,25.5890845,0.773261,1.429139,14.8982328
4.8748482,25.5920231,0.7715443,1.4308557,14.9039287
4.9747778,25.5949511,0.7698276,1.4325724,14.9095996
5.0747077,25.5978678,0.7681109,1.4342891,14.9152456
5.174638,25.6007726,0.7663942,1.4360058,14.9208668
5.2745686,25.6036647,0.7646776,1.4377224,14.9264634
5.3744996,25.6065433,0.7629609,1.4394391,14.9320355
5.474431,25.6094079,0.7616131,1.4407869,14.9375832
5.5743628,25.6122577,0.7603529,1.4420471,14.9431066
5.6742951,25.6150919,0.7590927,1.4433073,14.9486058
5.7742278,25.6179099,0.7578326,1.4445674,14.9540809
5.8741609,25.620711,0.7565724,1.4458276,14.9595321
5.9740945,25.6234945,0.7553122,1.4470878,14.9649595
6.0740286,25.62626,0.754052,1.448348,14.9703632
6.1739633,25.629007,0.7527918,1.4496082,14.9757432
6.2738985,25.631735,0.7515316,1.4508684,14.9810998
6.3738342,25.6344435,0.7502714,1.4521286,14.986433
6.4737705,25.6371321,0.7504352,1.4519648,14.9917429
6.5737074,25.6398001,0.7509897,1.4514103,14.9970296
6.6736449,25.6424473,0.7515443,1.4508557,15
6.7735831,25.645073,0.7520989,1.4503011,15
6.8735216,25.6476768,0.7526535,1.4497465,15
6.9734606,25.6502583,0.753208,1.449192,15
7.0734002,25.6528173,0.7537626,1.4486374,15
7.1733404,25.6553535,0.7543172,1.4480828,15
7.2732812,25.6578666,0.7548718,1.4475282,15
7.3732227,25.6603564,0.7554263,1.4469737,15
7.4731648,25.6628227,0.7555405,1.4468595,15
7.5731075,25.6652651,0.7555164,1.4468836,15
7.6730508,25.6676835,0.7554923,1.4469077,15
7.7729947,25.6700775,0.7554682,1.4469318,15
7.8729392,25.672447,0.7554441,1.4469559,15
7.9728842,25.6747915,0.7554199,1.4469801,15
8.0728297,25.6771109,0.7553958,1.4470042,15
8.1727759,25.6794048,0.7553717,1.4470283,15
8.2727226,25.6816728,0.7553476,1.4470524,15
8.37267,25.6839146,0.7553235,1.4470765,15
8.4726179,25.6861299,0.7559899,1.4464101,15
8.5725664,25.6883183,0.7569022,1.4454978,15
8.6725155,25.6904795,0.7578145,1.4445855,15
8.7724652,25.6926133,0.7587267,1.4436733,15
8.8724156,25.6947192,0.759639,1.442761,15
8.9723668,25.6967976,0.7605512,1.4418488,15
9.0723185,25.6988493,0.7614635,1.4409365,15
9.1722707,25.7008754,0.7623758,1.4400242,14.9259741
9.2722233,25.7028767,0.763288,1.439112,14.8192282
9.3721763,25.7048542,0.7642003,1.4381997,14.7119508
9.4721296,25.7068087,0.7638339,1.4385661,14.6041334
9.5720832,25.7087413,0.7629551,1.4394449,14.495767
9.6720371,25.7106529,0.7620762,1.4403238,14.3868424
9.7719912,25.7125444,0.7611973,1.4412027,14.27735
9.8719454,25.7144167,0.7603185,1.4420815,14.167475
9.9718997,25.7162693,0.7594396,1.4429604,14.0574067
10.0718545,25.7181003,0.7585607,1.4438393,13.9471299
10.1718097,25.719908,0.7576819,1.4447181,13.8366289
10.2717655,25.7216904,0.756803,1.445597,13.7258875
10.3717221,25.7234457,0.7559241,1.4464759,13.614889
10.4716796,25.7251719,0.7552627,1.4471373,13.5036166
10.5716381,25.7268671,0.7546988,1.4477012,13.3920527
10.6715978,25.7285295,0.754135,1.448265,13.2801793
10.7715588,25.7301572,0.7535711,1.4488289,13.1679778
10.8715165,25.7317479,0.7530073,1.4493927,13.0565761
10.9714711,25.7332907,0.7524434,1.4499566,12.947112
11.0714277,25.7347665,0.7518795,1.4505205,12.8395409
11.1713867,25.7361555,0.7513157,1.4510843,12.7338191
11.2713482,25.7374379,0.7507518,1.4516482,12.6299044
11.3713128,25.738594,0.750188,1.452212,12.5277554
11.4712806,25.739604,0.7518228,1.4505772,12.4273318
11.5712521,25.7404481,0.7545569,1.4478431,12.328594
11.6712275,25.7411066,0.757291,1.445109,12.2315034
11.7712072,25.7415598,0.7600252,1.4423748,12.1360224
11.8711768,25.7417878,0.7627593,1.4396407,12.0422208
11.9711358,25.74177,0.7654934,1.4369066,11.950171
12.0710977,25.7414851,0.7682276,1.4341724,11.8598382
12.1710615,25.7409114,0.7709617,1.4314383,11.7711889
12.271026,25.7400276,0.7736958,1.4287042,11.6841903
12.3709899,25.7388119,0.77643,1.42597,11.5988107
12.470952,25.737243,0.7796794,1.4226959,11.5150188
12.5709113,25.7352992,0.7832148,1.4191219,11.4327844
12.6708666,25.732959,0.7867502,1.415548,11.3520776
12.7708166,25.7302009,0.7902856,1.4119741,11.2728692
12.8707368,25.7270041,0.793821,1.4084001,11.1950469
12.9706241,25.7233484,0.7973565,1.4048262,11.1185029
13.0704983,25.7192129,0.8008919,1.4012523,11.0432156
13.1703552,25.7145779,0.8044273,1.3976783,10.9691637
13.2701906,25.7094233,0.8079627,1.3941044,10.8963261
13.3700005,25.7037293,0.8114981,1.3905305,10.8246821
13.4697806,25.6974759,0.8179919,1.3831779,10.754211
13.569527,25.6906433,0.8263029,1.3735042,10.684892
13.6692353,25.6832115,0.834614,1.3638305,10.6167043
13.7689016,25.6751605,0.842925,1.3541568,10.5496268
13.8684987,25.6664726,0.8512361,1.3444831,10.4836081
13.9680198,25.6571288,0.8595471,1.3348094,10.4186039
14.0674804,25.6471083,0.8678581,1.3251356,10.3546037
14.1668723,25.636392,0.8761692,1.3154619,10.2915969
14.2661875,25.624961,0.8844802,1.3057882,10.2295726
14.3654177,25.6127963,0.8927913,1.2961145,10.1685197
14.4645548,25.5998791,0.9001253,1.2840667,10.1084265
14.5635905,25.5861903,0.9067968,1.2704086,10.0492809
14.6625168,25.5717111,0.9134683,1.2567506,9.99107
14.7613255,25.5564225,0.9201397,1.2430926,9.9337801
14.859996,25.5403075,0.9268112,1.2294346,9.8773575
14.9585169,25.5233487,0.9334827,1.2157766,9.8217573
15.0568886,25.5055265,0.9401542,1.2021186,9.7669801
15.1550979,25.4868238,0.9468256,1.1884605,9.713026
15.2531319,25.4672231,0.9534971,1.1748025,9.6598944
15.3509776,25.4467072,0.9601686,1.1611445,9.6075837
15.4486219,25.4252589,0.9696219,1.1460097,9.5560918
15.5460518,25.4028609,0.9811545,1.1297712,9.5054149
15.6432542,25.3794958,0.9926871,1.1135326,9.4555486
15.7402162,25.3551465,1.0042197,1.0972941,9.4064864
15.8369273,25.329795,1.0157522,1.0810555,9.3582246
15.9333718,25.3034245,1.0272848,1.064817,9.3107769
16.0295277,25.2760201,1.0388174,1.0485785,9.2641587
16.1253759,25.2475661,1.05035,1.0323399,9.2183845
16.2208972,25.2180468,1.0618826,1.0161014,9.1734679
16.3160724,25.1874465,1.0734151,0.9998628,9.1294214
16.4108824,25.1557495,1.0857814,0.9851411,9.0862561
16.505308,25.1229402,1.0988333,0.9716671,9.0439816
16.5993301,25.0890028,1.1118853,0.9581931,9.0026059
16.6929294,25.0539216,1.1249373,0.9447191,8.9621348
16.7861023,25.0176749,1.1379893,0.9312451,8.9226269
16.8788287,24.9802459,1.1510413,0.9177711,8.8841758
16.971063,24.9416277,1.1640933,0.9042971,8.8468213
17.0627782,24.9018064,1.1771452,0.8908231,8.810602
17.1539473,24.8607681,1.1901972,0.8773491,8.7755556
17.2445432,24.8184989,1.2032492,0.8638751,8.7417184
17.3345388,24.7749847,1.2156462,0.8531406,8.7091253
17.4239072,24.7302117,1.2274508,0.8448841,8.6778091
17.5126211,24.684166,1.2392554,0.8366276,8.6478004
17.6006537,24.6368334,1.25106,0.8283711,8.6191273
17.688007,24.5881837,1.2628646,0.8201146,8.5915705
17.7746561,24.5382032,1.2746692,0.8118581,8.5648982
17.8605296,24.4869094,1.2864738,0.8036016,8.5391885
17.945592,24.4343001,1.2982784,0.7953451,8.5145196
